site,user,review_target,review,score,max_score
Rotten Tomatoes,Patrick Cavanaugh,Shining,"Stanley Kubrick somehow manages to feel restrained and more ambitious than ever, delivering a harrowing and nightmarish case study in the impact of isolation and familial resentment.",5,5
Rotten Tomatoes,Manuel São Bento,Shining,"The Shining might be one of the most accessible classics to new viewers of today to understand why it is, in fact, one of the greatest and most influential horror films of all time. The ending is still mind-blowing after all these years.",A+,A+
Rotten Tomatoes,Wesley Lovell,Shining,"Yet, The Shining, which was his third to last film, was akin to the genre films of his past such as Dr. Strangelove and 2001: A Space Odyssey where he explored the essence of humanity in a way unlike any other filmmaker.",4,4
Rotten Tomatoes,Jay Scott,Shining,Kubrick sabotages his own thesis in the most knuckleheaded way conceivable: we can't be charged as accomplices in horror when there is no horror.,4,4
Rotten Tomatoes,John Brosnan,Shining,"Kubrick, however, doesn't really seem interested in the ""shining"" or in the hotel's supernatural forces generally... The result is a movie fatally flawed artistically.",4,4
Rotten Tomatoes,Cody Dericks,Shining,An unending roller coaster of terror that knows exactly how to get under the skin of anyone who watches it.,9,10
Rotten Tomatoes,David Denby,Shining,"There are a few terrific thrills, and some eerie moments of dislocation that only Kubrick could achieve, but most of the movie is unfelt, unscary, and bizarrely heavy-handed. It's the first pompous haunted-house movie.",9,10
Rotten Tomatoes,Brian Eggert,Shining,"The terrifying aspect of The Shining, and its most enduring quality, is how Kubrick has trapped us in his cinematic maze to search without hope of ever discovering an adequate answer outside of our own making.",4,4
Rotten Tomatoes,Ray Pride,Shining,"He's always been the caretaker. Yet he's not fully aware, unlike Phil in Groundhog Day, who improves himself over what could be millions of years. (An aside from Harold Ramis about that story's duration.)",10,10
Rotten Tomatoes,Tony Black,Shining,A true masterpiece.,5,5
Rotten Tomatoes,Brian Gill,Shining,Each viewing reestablishes The Shining as one of the greatest horror movies of all-time.,A+,A+
Rotten Tomatoes,Kent Garrison,Shining,"I have never watched The Shining and not been blown away. It's an absolute clinic in atmosphere, tension, family drama, production design, cinematography, and so much more.",A+,A+
Rotten Tomatoes,Mike Massie,Shining,"Primarily about building an atmosphere and a feeling of unease; something could pop out at any second, but it doesn't have to in order to startle viewers.",9,10
Rotten Tomatoes,Bill Newcott,Shining,"(1980 Review) Aside from an occasional flash of brilliance it is tedious and, the fatal blow, not all that scary.",2,5
Rotten Tomatoes,Justin Brown,Shining,It just didn't speak to me. I thought it was way too long and a little too slow in pace.,2,5
Rotten Tomatoes,Brandon Collins,Shining,One of the best movies of all time...my favorite Kubrick film.,5,5
Rotten Tomatoes,David Nusair,Shining,...one of cinematic history's most lauded horror films.,4,4
Rotten Tomatoes,Kat Sachs,Great Dictator,Chaplin’s iconic speech at the end of the film is only too relevant nowadays.,4,4
Rotten Tomatoes,George Orwell,Great Dictator,"What is Chaplin’s peculiar gift? It is his power to stand for a sort of concentrated essence of the common man, for the ineradicable belief in decency that exists in the hearts of ordinary people, at any rate in the West.",4,4
Rotten Tomatoes,Sean Axmaker,Great Dictator,... confronts the hatred and anti-Semitism of Hitler’s Germany in the days before America’s entry into World War II while lampooning the despots responsible.,4,4
Rotten Tomatoes,Rob Aldam,Great Dictator,"It works wonderfully, but The Great Dictator will perhaps be remembered most fondly for Chaplin’s moving closing speech.",4,4
Rotten Tomatoes,Dilys Powell,Great Dictator,For me the film contained one major error: the final speech... This finale is so blatantly out of harmony with what has gone before as to nullify much of the effectiveness of the preceding two hours.,4,4
Rotten Tomatoes,André Bazin,Great Dictator,"It is not... the genius of Chaplin that permitted him to create The Great Dictator. It was nothing but that moustache. The Tramp waited for the right moment, did what he had to do, then escaped for all eternity with his facial hair intact.",4,4
Rotten Tomatoes,Brian Eggert,Great Dictator,"Chaplin beckons the viewer to recognize and fight against tyrants, and every few years, as another despot comes along, The Great Dictator becomes achingly relevant again.",4,4
Rotten Tomatoes,Fico Cangiano,Great Dictator,Charlie Chaplin's first talkie became an example of an effective satire. One that was way ahead of its time. [Full review Spanish],4,5
Rotten Tomatoes,Marion Aitchison,Great Dictator,Though The Great Dictator provides a good many laughs [it] merits serious consideration for the superior presentation of the message it is trying to put across to that part of the world where democracy is still a precious possession.,4,5
Rotten Tomatoes,Mike Massie,Great Dictator,"More than the expected assemblage of skits, the film attempts to tell a grander, straightforward story, but utilizes too many subplots in the process.",8,10
Rotten Tomatoes,Tim Dirks,Great Dictator,"The Great Dictator (1940) is director/actor Charlie Chaplin's first full all-talking (""talkie"" with dialogue) picture (in a film similar to the Marx Brothers' anti-war comedy Duck Soup (1933)) in which he delivered spoken lines...",A+,A+
Rotten Tomatoes,John Kinloch,Great Dictator,The Chaplin masterpiece is a mecca of motion-picture art to which the industry's devout will make repeated pilgrimages in future years.,A+,A+
Rotten Tomatoes,Danielle Solzman,Great Dictator,The Great Dictator may have been a bold piece of satirical storytelling at the time but the film has aged like fine wine.,5,5
Rotten Tomatoes,Jesús Fernández Santos,Great Dictator,"Chaplin contrasts war's delusions of grandeur against traditional human values: truth, liberty, and justice. [Full Review in Spanish]",5,5
Rotten Tomatoes,Rob Vaux,Great Dictator,"The lessons remain, and the strength of his statement still inspires his descendants - professional or otherwise - to follow his example.",5,5
Rotten Tomatoes,Franz Hoellering,Great Dictator,The only trouble is that such perfect scenes as this are followed by more conventional passages which would be funny enough in an average picture but let one down in a film that deals so ambitiously with so great a theme.,5,5
Rotten Tomatoes,Philip Martin,Great Dictator,"...a great movie because it works as a film, and because it is a document of courage and faith, the prime exhibit in Chaplin's humanist brief ... Dictator is a comedy, the work of a clown, but it is no joke. Chaplin had lethal intent.",90,100
Rotten Tomatoes,William Goss,Great Dictator,"The first full-blown talkie from the biggest star of the silent era, complete with a message that Chaplin couldn't have sent more loudly or clearly.",90,100
Rotten Tomatoes,James Kendrick,Great Dictator,"While it is not the greatest of Charlie Chaplin's feature films, it is certainly his bravest, if not one of the bravest films ever made.",3.5,4
Rotten Tomatoes,Chris Barsanti,Great Dictator,Stared evil in the face long before the rest of Hollywood even thought it was possible.,3,5
Rotten Tomatoes,Jimmy Cage,12Th Fail,"12TH FAIL is a nicely told, touching underdog success story. Well played and technically at a high level. But it also focusses a bit too much on its inspirational note and I struggle to fully accept its message and worldview.",7,10
Rotten Tomatoes,Akhil Arora,12Th Fail,"[The movie loves romanticising struggle and is] willing to glorify everything and be like keep struggling — his motto is 'repeat, repeat.' What do you mean [by] repeat? For what objective? To what end?",7,10
Rotten Tomatoes,Tatsam Mukherjee,12Th Fail,"Above all, 12th Fail is a paean to Vikrant Massey’s astronomical amounts of sincerity.",7,10
Rotten Tomatoes,Pramit Chatterjee,12Th Fail,"It’s unimaginably refreshing to see Vidhu Vinod Chopra and his team go back to the basics, employ long takes, use sound design to translate the emotions on-screen, and cut between scenes in, let’s say, a poetic fashion.",4,5
Rotten Tomatoes,Nandini Ramnath,12Th Fail,An emotionally resonant saga of determination and hope.,4,5
Rotten Tomatoes,Vinamra Mathur,12Th Fail,Vikrant Massey shines in this underdog story bolstered by Vidhu Vinod Chopra's conviction.,4,5
Rotten Tomatoes,Monika Rawal Kukreja,12Th Fail,Vikrant Massey delivers a superlative act in this pure and honest tale of success and failure.,4,5
Rotten Tomatoes,Shubhra Gupta,12Th Fail,"Vikrant Massey-starrer cleaves close to ground reality, with characters that makes you feel that they’ve wandered off the street, dishing out life-lessons laced with dollops of inspiration.",3,5
Rotten Tomatoes,Anuj Kumar,12Th Fail,"At a time when the moral compass of our films resembles a roulette wheel, here comes an inspirational tale that truthfully celebrates probity in public and private life.",3,5
Rotten Tomatoes,Saibal Chatterjee,12Th Fail,A gentle little film that stays true to its purpose.,3.5,5
Rotten Tomatoes,Leslie Felperin,12Th Fail,"A warm, if sentimental, paean to the idea that success in India, despite endemic corruption and the caste system, can still be achieved through meritocratic means.",3,5
Rotten Tomatoes,Matt Brunson,Quel Maledetto Treno Blindato,"Director Enzo G. Castellari refuses to let a relatively low budget interfere with his fun, as he and his five scripters make a film that’s packed almost wall to wall with action.",2.5,4
Rotten Tomatoes,Cole Smithey,Quel Maledetto Treno Blindato,"[VIDEO ESSAY] Call it a ""Spaghetti War"" movie. Every veneer of reality is thrown out the window. This is the kind of fantasy war concept that Ben Stiller and Justin Theroux drew upon to write their hilarious war spoof ""Tropic Thunder.""",A-,A+
Rotten Tomatoes,Michael Nordine,Quel Maledetto Treno Blindato,A boisterous air of irreverence makes Inglorious Bastards fascinating in its own right.,A-,A+
Rotten Tomatoes,Stan Hall,Quel Maledetto Treno Blindato,"A Peckinpah-ish variation on The Dirty Dozen, not terribly original but with well-executed World War II battle scenes, nudity and plenty of coarse talk.",A-,A+
Rotten Tomatoes,Bill Gibron,Quel Maledetto Treno Blindato,"Castellari's film is a Pilgrim's Progress, a journey by the irredeemable toward some manner of salvation.",4,5
Rotten Tomatoes,Sean Axmaker,Quel Maledetto Treno Blindato,It's a platoon thriller laced with the anti-hero cynicism of spaghetti westerns and the lurid violence of the post-Wild Bunch era...,4,5
Rotten Tomatoes,Clotilde Chinnici,Coco 2017,"In Coco, life meets the world of the dead, and it does so with a unique level of emotionality. While this movie may be for kids, it certainly will touch the hearts of all the adults who may be watching it.",4,5
Rotten Tomatoes,Cory Woodroof,Coco 2017,"It is an incredibly resonant, emotive work, even if its story feels a little cobbled together from past Pixar films.",4,5
Rotten Tomatoes,Denise Pieniazek,Coco 2017,"Coco is a story full of emotion and deep entertainment. The proposal emphasizes the importance of traditions and family, but stripping them of their mandates to offer their members listening and understanding.",9,10
Rotten Tomatoes,Caroline Cao,Coco 2017,"A dance of layered visuals and eye-popping patterns, Coco is well balanced with the understated...",9,10
