site,user,review_target,review,score,max_score
Rotten Tomatoes,Alysha S,Apocalypse Now,The story is compelling. Some of the shots also are wonderful.,4,5
Rotten Tomatoes,Елисей Э,Apocalypse Now,8.4/10 снято хорошо но я быдло,3.5,5
Rotten Tomatoes,Garrett B,Apocalypse Now,An absolute masterpiece of a film. 🎥,4.5,5
Rotten Tomatoes,Daniel C. M,Apocalypse Now,"This film remains quite a mystery to me, as the 155 minute cut feels too short, but the 3 hour cut feels too long also. The action and effects are something of a true marvel, but it eventually just devolves into a hence and repeat of the same formula over and over again: squad advances to reach Cambodja and Kurtz's Cult HQ (patent pending), they get into a very bad pickle, someone dies or gets injured but they manage to ultimately solve things, repeat. The last 45 minutes are true perfection though, and i dont feel like a need to, nor dont want to spoil, and that's why i recommend this movie. You will never expect and NEED whats in store for the last 45 minutes (Referring to the 155 minute cut, that is).",3.5,5
Rotten Tomatoes,William B,Apocalypse Now,Masterpiece. One of the best Vietnam war's films.,4.5,5
Rotten Tomatoes,Tijs v,Apocalypse Now,Apocalypse Now is a movie that does a great job showing what a terrible conflict the Vietnam war was. The dialogue can be pretty bad at times however.,4,5
Rotten Tomatoes,Mundo M,Apocalypse Now,"This is a movie that grows with you. Having watched this when I was young and again throughout the years I feel as though I am seeing a new movie every time I see it. Your life experiences allows you to see the movie under a different lense each time you watch. You pick up on things that catch your attention that you have overlooked previously. You learn from it. “ NEVER GET OUT OF THE THE BOAT, ABSOLUTELY G*D-D** N RIGHT - UNLESS YOU ARE GOING ALL THE WAY”",5,5
Rotten Tomatoes,Harry W,Memento,"Nolan's second feature is, in many ways, a masterpiece of clever storytelling.",5,5
Rotten Tomatoes,Geo3 F,Memento,"Very underrated movie in Christopher Nolan library films he did a wonderful job on this film. What I like about this film was the execution of it how he shot it and how he told the story in a manner a way that show his artistic touch and his creative directing skills. Overall, among movie fanatics this is must watch, I waited a while to see this movie but I am glad I got to.",4,5
Rotten Tomatoes,Tyler S,Memento,"Nolan definitely achieved what he was aiming to do when he made this film. Thought it was really creative to tell the story how he did. A pretty simple plot that turns way more complicated. I really enjoy how we are basically put into this story, and we are following along with the main character as to what the issue is. We basically are the main character, just in a first person POV. Now the fact that I have a million questions after this is prolly a good thing, but it really doesn't after my learning of the main story. It is simple questions that make me feel like a PI. I'll have to watch the film a few more times now that I have a grasp of things. Overall, pretty blown away with what Nolan chose to tell us. For something that could have easily failed, I'd say he pulled it off quite nice.",4,5
Rotten Tomatoes,Landen D,Memento,Very interesting and clever movie.  Some might see it as a little odd but definitely very creative.,3,5
Rotten Tomatoes, ,Memento,Christopher Nolans first great film. The editing and story are awesome. It doesn't need loads of action to keep you entertained. Just a great story.,4,5
Rotten Tomatoes,Garrett B,Memento,Great original premise makes up Memento for being a classic,5,5
Rotten Tomatoes,Miguel T,Memento,"A total headache of a movie (im pretty sure that was Nolan intention), that is hard to follow and not for me.",3,5
Rotten Tomatoes,K Y,Memento,"Smart. 
Intelligent.
Genius.
Christopher Nolan.",4,5
Rotten Tomatoes,bob c,Memento,"Didn’t like it when it came out years ago. Saw it again recently and disliked it less. But not by much. What’s that all about, eh?",2,5
Rotten Tomatoes,Leprechaun K,Memento,"One trippy movie.  As convoluted as it was with the timeline and sequence of events, it wasn't too difficult to follow (unlike Tenet).",3.5,5
Rotten Tomatoes,Priyan B,Memento,"Brilliant screenplay.
Rating: 8.3/10",4,5
Rotten Tomatoes,Spencer P,Memento,You only need to remember one word about this movie: Genius.,4.5,5
Rotten Tomatoes,Nikoloz T,Memento,Whole another level of mind twist. Unforgettable experience.,5,5
Rotten Tomatoes,Wellington C,Memento,"Nolan is doing what Nolan had fun doing in future projects like Inception and Tenet: confusion as entertainment. The idea is very interesting and makes the film truly unique. Through the narrative in reverse, Nolan manages to put the viewer in the protagonist's head and makes us feel all the agony, affliction and despair he feels. However, as much as I love this idea, the execution made the experience very tiring and confusing. As I said, it's part of the creative proposal of the director, who also wrote the script for this project, and he certainly gets points for innovation. The result, however, made the experience less satisfying than it could have been: leaving the viewer as confused as the protagonist, the answers given in the plot twists didn't leave me with the feeling of a finished story. I was exhausted and not too worried about what I didn't understand or missed, just relieved that it was over.",3.5,5
Rotten Tomatoes,Joseph N,Memento,Masterpiece storytelling and characterization,5,5
Rotten Tomatoes,Scott M,Memento,Favorite Nolan film. Just a well told mystery that unfolds backwards and in short intervals. Very original concept.,5,5
